StaticBinocular
time	left_x	left_y	left_w	left_h	left_valid	right_x	right_y	right_w	right_h	right_valid
710069784	1729.37	596.1	0	0	1	1730.81	523.64	0	0	1
710078144	1731.99	574.65	0	0	1	1724.93	507.56	0	0	1
710086538	1747.52	577.07	0	0	1	1699.36	556.64	0	0	1
710094770	1746.23	558.83	0	0	1	1701.23	547.64	0	0	1
710103171	1754.42	543.91	0	0	1	1708.15	551.1	0	0	1
710111519	1744.16	562.98	0	0	1	1715.17	527.93	0	0	1
710119783	1781.35	570.08	0	0	1	1705.96	481.69	0	0	1
710128145	1768.74	551	0	0	1	1706.35	543.21	0	0	1
710136535	1753.33	547.13	0	0	1	1721.38	537.9	0	0	1
710144768	1767.14	590.71	0	0	1	1724.04	504.72	0	0	1
710153166	1753.26	624.36	0	0	1	1723.9	505.08	0	0	1
710161524	1749.91	633.07	0	0	1	1741.65	508.48	0	0	1
710169795	1781.49	610.89	0	0	1	1731.2	519.18	0	0	1
710178148	1755.12	559.06	0	0	1	1739.57	492.84	0	0	1
710186535	1704.11	579.63	0	0	1	1743.29	470.58	0	0	1
710194773	1715.3	589.51	0	0	1	1755.72	489.89	0	0	1
710203159	1735.66	569.58	0	0	1	1757.71	515.45	0	0	1
710211519	1715.59	541.86	0	0	1	1760.29	503.11	0	0	1
710219783	1725.39	533.06	0	0	1	1754.33	494.61	0	0	1
710228149	1704.86	592.3	0	0	1	1736.54	571.68	0	0	1
710236536	1756.39	572.51	0	0	1	1747.12	563.05	0	0	1
710244765	1707.31	574.96	0	0	1	1779.02	618.4	0	0	1
710253165	1742.91	581.25	0	0	1	1763.23	599.56	0	0	1
710261516	1758.83	556.81	0	0	1	1776.62	605.8	0	0	1
710269781	1784.17	562.24	0	0	1	1792.1	606.3	0	0	1
710278141	1776.28	563.3	0	0	1	1779.01	629	0	0	1
710286538	1764.4	548.75	0	0	1	1790.9	613.75	0	0	1
710294778	1766.03	538.9	0	0	1	1775.07	575.41	0	0	1
710303167	1747.03	569.83	0	0	1	1758.54	567.4	0	0	1
710311518	1703.36	558.6	0	0	1	1744.51	565.25	0	0	1
710319783	1703.89	527.99	0	0	1	1739.9	572.35	0	0	1
710328144	1730.07	467.61	0	0	1	1732.97	480.1	0	0	1
710336532	1783.73	531.95	0	0	1	1729.18	490.72	0	0	1
710344767	1757.72	466.11	0	0	1	1772.22	508.05	0	0	1
710353172	1761.81	573.11	0	0	1	1750.46	565.35	0	0	1
710361519	1628.67	619.28	0	0	1	1587.43	676.1	0	0	1
710369784	1463.28	851.12	0	0	1	1440.71	781.94	0	0	1
710378142	1440.12	838.06	0	0	1	1447.44	822.22	0	0	1
710386535	1454.99	812.22	0	0	1	1447.36	878.67	0	0	1
710394782	1449.83	828.41	0	0	1	1428.67	803.02	0	0	1
710403164	1416.8	841.91	0	0	1	1445.68	804.88	0	0	1
710411524	1458.29	853.08	0	0	1	1443.61	793.44	0	0	1
710419794	1475.04	860.43	0	0	1	1452.95	812.6	0	0	1
710428142	1483.8	849.65	0	0	1	1446.42	763.45	0	0	1
710436542	1474.11	846.41	0	0	1	1446.51	760.28	0	0	1
710444768	1447	822.04	0	0	1	1447.51	797.07	0	0	1
710453165	1383.21	826.83	0	0	1	1453.98	786.77	0	0	1
710461522	1392.21	834.91	0	0	1	1427.3	796.88	0	0	1
710469785	1457.85	793.8	0	0	1	1421.58	794.2	0	0	1
710478150	1475.91	780.73	0	0	1	1441.32	784.23	0	0	1
710486537	1439.71	834.96	0	0	1	1422.02	806.16	0	0	1
710494766	1406.15	794.97	0	0	1	1423.76	804.07	0	0	1
710503170	1440.84	778.28	0	0	1	1475.61	793.43	0	0	1
710511518	1348.34	798.27	0	0	1	1468.45	828.58	0	0	1
710519783	1449.46	819.13	0	0	1	1422.59	830.17	0	0	1
710528142	1401.6	819.07	0	0	1	1440.73	850.27	0	0	1
710536537	1427.4	801.26	0	0	1	1414.35	814.64	0	0	1
710544773	1427.16	813.46	0	0	1	1433.58	815.12	0	0	1
710553170	1465.28	794.93	0	0	1	1415.44	814.05	0	0	1
710561518	1430.6	866.65	0	0	1	1366.87	748.17	0	0	1
710569785	1400.7	784.47	0	0	1	1400.56	691.82	0	0	1
710578142	1428.06	802.46	0	0	1	1428.77	714.13	0	0	1
710586535	1463.07	845.32	0	0	1	1430.78	730.55	0	0	1
710594765	1488.98	816.59	0	0	1	1452.51	781.88	0	0	1
710603192	1459.85	846.22	0	0	1	1433.29	746.97	0	0	1
710611518	1455.49	842.85	0	0	1	1422.92	751.68	0	0	1
710619793	1429.78	808.81	0	0	1	1422.17	781.76	0	0	1
710628141	1428.79	831.16	0	0	1	1403.4	782.35	0	0	1
710636537	1420.59	810.49	0	0	1	1421.76	782.64	0	0	1
710644769	1464.34	793.95	0	0	1	1420.86	764.51	0	0	1
710653172	1498.56	740.52	0	0	1	1442.24	783.11	0	0	1
710661538	1485.93	753.8	0	0	1	1415.1	742.1	0	0	1
710669792	1465.92	735.86	0	0	1	1425.87	767.7	0	0	1
710678143	1438.31	734.15	0	0	1	1411.36	745.12	0	0	1
710686542	1439.89	769.15	0	0	1	1411.4	762.91	0	0	1
710694777	1423.1	738.46	0	0	1	1380.48	790.26	0	0	1
710703175	1421.92	811.63	0	0	1	1386.99	765.28	0	0	1
710711523	1405.18	830.46	0	0	1	1390.38	765.45	0	0	1
710719787	1408.39	817.16	0	0	1	1403.46	783.21	0	0	1
710728147	1390.65	798.03	0	0	1	1417.13	781.49	0	0	1
710736534	1372.04	796.93	0	0	1	1398.14	767.61	0	0	1
710744772	1377.47	801.05	0	0	1	1421.71	767.68	0	0	1
710753168	1444.31	854.33	0	0	1	1443.63	771.61	0	0	1
710761545	1414.47	837.21	0	0	1	1428.41	750.41	0	0	1
710769782	1494.97	897.31	0	0	1	1396.57	765.88	0	0	1
710778140	1480.69	889.27	0	0	1	1355.43	756.38	0	0	1
710786535	1423.6	827.97	0	0	1	1390.61	783.86	0	0	1
710794773	1381.9	812.73	0	0	1	1458.56	727.58	0	0	1
710803160	1354.98	792.61	0	0	1	1424.26	791.29	0	0	1
710811521	1413.06	814.41	0	0	1	1447.55	783.39	0	0	1
710819784	1419.07	842.17	0	0	1	1423.26	827.27	0	0	1
710828143	1528.72	884.72	0	0	1	1426.88	789.95	0	0	1
710836535	1475.14	895.19	0	0	1	1438.22	787.05	0	0	1
710844767	1436.76	865.41	0	0	1	1463.66	816.93	0	0	1
710853181	1479.19	686.5	0	0	1	1412.28	755	0	0	1
710861521	1460.75	708.11	0	0	1	1448.28	705.65	0	0	1
710869785	1430.53	678.44	0	0	1	1452.4	770.25	0	0	1
710878142	1434.11	799.88	0	0	1	1386.89	779.84	0	0	1
710886541	1433.03	780.02	0	0	1	1399.16	790.78	0	0	1
710894766	1415.53	755.42	0	0	1	1413.52	738.23	0	0	1
710903161	1421.91	724.04	0	0	1	1435.36	761.31	0	0	1
710911397	1407.17	753.87	0	0	1	1399.82	765.7	0	0	1
710919797	1372.42	740.53	0	0	1	1419.19	757.17	0	0	1
710928141	1422.53	784.79	0	0	1	1450.52	743.51	0	0	1
710936410	1437.48	791.68	0	0	1	1428.32	752.1	0	0	1
710944783	1388.96	792.7	0	0	1	1414.11	764.11	0	0	1
710953170	1403.4	779.86	0	0	1	1398.76	766.45	0	0	1
710961393	1403.48	744.27	0	0	1	1434.99	716.59	0	0	1
710969783	1389.75	784.98	0	0	1	1430.1	742.26	0	0	1
710978150	1390.7	731.06	0	0	1	1420.66	721.14	0	0	1
710986409	1438.24	728.25	0	0	1	1452.18	739.66	0	0	1
710994768	1465.7	808.67	0	0	1	1441.08	760.42	0	0	1
711003160	1431.7	808.31	0	0	1	1429.96	767.87	0	0	1
711011399	1469.47	809.37	0	0	1	1460.14	720.4	0	0	1
711019784	1479.81	819.5	0	0	1	1473.54	725.28	0	0	1
711028167	1449.06	782.17	0	0	1	1457.22	716.2	0	0	1
711036421	1466.77	735.48	0	0	1	1454.36	738.97	0	0	1
711044773	1446.74	826.23	0	0	1	1452.01	762.16	0	0	1
711053171	1429.21	824.3	0	0	1	1456.88	803.27	0	0	1
711061395	1446.54	769.95	0	0	1	1448.03	759	0	0	1
711069780	1410.66	775.54	0	0	1	1440.99	732.53	0	0	1
711078142	1428.11	751.29	0	0	1	1435.83	742.57	0	0	1
711086426	1397.49	786.55	0	0	1	1426.3	738.72	0	0	1
711094767	1400.89	780.1	0	0	1	1418.91	750.1	0	0	1
711103179	1419.47	745.75	0	0	1	1435.66	736.47	0	0	1
711111396	1428.15	768.04	0	0	1	1421.37	755.24	0	0	1
711119795	1410.2	777.96	0	0	1	1464.39	736.1	0	0	1
711128142	1390.46	738.96	0	0	1	1445.25	741.14	0	0	1
711136411	1465.38	765.56	0	0	1	1445.9	805.52	0	0	1
711144767	1447.85	834.01	0	0	1	1479.57	790.06	0	0	1
711153168	1448.56	859.81	0	0	1	1450.08	785.02	0	0	1
711161391	1470.66	864.88	0	0	1	1440.28	804.1	0	0	1
711169810	1476.13	843.63	0	0	1	1445.38	791.43	0	0	1
711178146	1449.08	830.86	0	0	1	1432.44	789.25	0	0	1
711186415	1392.88	789.22	0	0	1	1474.97	806.99	0	0	1
711194766	1408.52	809.9	0	0	1	1481.65	778.55	0	0	1
711203162	1430.8	828.45	0	0	1	1445.14	763.05	0	0	1
711211394	1416.04	842.09	0	0	1	1424.51	753.36	0	0	1
711219790	1405.62	835.5	0	0	1	1444.4	795.33	0	0	1
711228149	1465.88	827.13	0	0	1	1470.05	749.91	0	0	1
711236413	1476.83	868.85	0	0	1	1473.29	784.35	0	0	1
711244767	1468.32	859.59	0	0	1	1441.2	765.29	0	0	1
711253170	1423.97	845.94	0	0	1	1430.44	785.39	0	0	1
711261394	1438	817.46	0	0	1	1455.38	742.17	0	0	1
711269784	1423.72	811.28	0	0	1	1460.07	763.94	0	0	1
711278143	1410.85	789.98	0	0	1	1450.37	774.1	0	0	1
711286408	1406.83	824.19	0	0	1	1412.68	791.07	0	0	1
711294770	1415.3	823.87	0	0	1	1456.72	755.92	0	0	1
711303163	1416.23	800.05	0	0	1	1464.4	706.37	0	0	1
711311398	1438.04	839.05	0	0	1	1443.52	749.84	0	0	1
711319796	1393.47	895.24	0	0	1	1441.98	768.35	0	0	1
711328144	1480.89	818.58	0	0	1	1427.99	739.59	0	0	1
711336416	1337.82	840.8	0	0	1	1376.58	810.88	0	0	1
711344768	1272.01	915.91	0	0	1	1259.05	939.44	0	0	1
711353180	1192.48	1026.06	0	0	1	1227.72	906.95	0	0	1
711361397	1195.59	1024.96	0	0	1	1261.71	868.96	0	0	1
711369786	1190.25	1006.5	0	0	1	1186.44	857.86	0	0	1
711378143	1190.4	1007.23	0	0	1	1216.3	912.62	0	0	1
711386411	1232.02	1001.81	0	0	1	1237.7	904.95	0	0	1
711394768	1263.31	991.02	0	0	1	1234.39	927.75	0	0	1
711403166	1257.62	933.37	0	0	1	1236.35	930.31	0	0	1
711411392	1256.77	937.44	0	0	1	1225.29	947.6	0	0	1
711419847	1258	957.09	0	0	1	1247.42	969.49	0	0	1
711428144	1217.82	937.8	0	0	1	1266.91	991.97	0	0	1
711436393	1197.97	943.26	0	0	1	1263.12	994.86	0	0	1
711444797	1211.84	965.97	0	0	1	1258.05	951.11	0	0	1
711453152	1194.41	1000.77	0	0	1	1273.48	952.84	0	0	1
711461413	1142.01	1002.1	0	0	1	1276.67	970.16	0	0	1
711469769	1168.32	1016.01	0	0	1	1252.12	923.07	0	0	1
711478167	1200.39	979.57	0	0	1	1265.09	873.86	0	0	1
711486402	1206.55	1015.49	0	0	1	1223.46	908.02	0	0	1
711494783	1205.78	1029.17	0	0	1	1224.61	918.12	0	0	1
711503144	1182.3	1021.45	0	0	1	1229.17	879.8	0	0	1
711511408	1168.85	1000.61	0	0	1	1247.24	893.96	0	0	1
711519767	1183.92	1010.15	0	0	1	1251.14	900.99	0	0	1
711528167	1236.22	958.36	0	0	1	1271.16	883.8	0	0	1
711536394	1150.73	934.19	0	0	1	1280.22	866.43	0	0	1
711544788	1195.89	967.21	0	0	1	1276.48	915.95	0	0	1
711553153	1135.08	956.79	0	0	1	1273.64	914.96	0	0	1
711561410	1154.33	977.06	0	0	1	1292.78	963.54	0	0	1
711569769	1168.24	1039.01	0	0	1	1308.88	964.33	0	0	1
711578155	1198.73	1034.91	0	0	1	1292.55	972.12	0	0	1
711586399	1225.7	961.61	0	0	1	1305.44	931.11	0	0	1
711594779	1240.36	980.39	0	0	1	1282.13	943.62	0	0	1
711603150	1226.36	961.42	0	0	1	1285.62	939.87	0	0	1
711611407	1240.07	988.35	0	0	1	1265.12	964.58	0	0	1
711619767	1226.1	961.08	0	0	1	1266.45	968.5	0	0	1
711628164	1242.66	968.45	0	0	1	1285.33	938.67	0	0	1
711636399	1242.69	967.98	0	0	1	1282.51	936.97	0	0	1
711644779	1220.98	990.31	0	0	1	1297.33	982.9	0	0	1
711653149	1230.46	951.07	0	0	1	1283.38	948.06	0	0	1
711661408	1217.59	1030.87	0	0	1	1267.53	954.46	0	0	1
711669778	1200.52	973.16	0	0	1	1269.61	937.01	0	0	1
711678157	1187.1	994.24	0	0	1	1285.98	937.33	0	0	1
711686596	1180.18	996.9	0	0	1	1269	938.45	0	0	1
711694802	1193.23	972.08	0	0	1	1278.02	884.93	0	0	1
711703149	1201.43	954.98	0	0	1	1287.75	871.18	0	0	1
711711396	1180.01	1000.53	0	0	1	1260.86	901.37	0	0	1
711719786	1223.17	966.34	0	0	1	1266.07	883.58	0	0	1
711728160	1177.41	1017.76	0	0	1	1259.64	908.23	0	0	1
711736416	1219.86	954.11	0	0	1	1238.82	929.33	0	0	1
711744767	1217.34	1047.65	0	0	1	1251.39	959.6	0	0	1
711753166	1263.3	964.27	0	0	1	1267.33	978.2	0	0	1
711761393	1248.07	966.43	0	0	1	1278.71	983.03	0	0	1
711769785	1260.99	942.44	0	0	1	1267.62	926.48	0	0	1
711778170	1239.39	967.8	0	0	1	1263.25	948.12	0	0	1
711786443	1204.21	983.07	0	0	1	1277.41	940.64	0	0	1
711794768	1222.79	935.08	0	0	1	1237.91	943.59	0	0	1
711803161	1201.2	976.08	0	0	1	1269.55	949.95	0	0	1
711811397	1263.6	982	0	0	1	1282.92	980.35	0	0	1
711819782	1250.72	945.33	0	0	1	1263.15	954.58	0	0	1
711828144	1205.73	949.89	0	0	1	1261.63	901.29	0	0	1
711836417	1258.06	973.06	0	0	1	1253	911.15	0	0	1
711844791	1261.3	979.61	0	0	1	1252.58	911.19	0	0	1
711853171	1236.94	1007.77	0	0	1	1262.48	901.04	0	0	1
711861397	1237.89	981.24	0	0	1	1247.69	920.81	0	0	1
711869790	1256.11	970.64	0	0	1	1276.34	936.49	0	0	1
711878017	1247.64	959.22	0	0	1	1259.82	902.27	0	0	1
711886413	1255.86	970.35	0	0	1	1245.78	951.24	0	0	1
711894766	1253.31	1001.28	0	0	1	1272.1	893.67	0	0	1
711903164	1264.82	983.43	0	0	1	1296.77	908.02	0	0	1
711911404	1257.14	1023.3	0	0	1	1286.97	899.37	0	0	1
711919792	1144.68	1039.59	0	0	1	1238.98	862.9	0	0	1
711928016	964.01	1098.87	0	0	1	1148.99	873.71	0	0	1
711936423	1097.14	1116.46	0	0	1	1092.79	861.43	0	0	1
711944767	904.33	1130.24	0	0	1	1138.78	890.87	0	0	1
711953043	912.38	1139.51	0	0	1	1094.79	869.16	0	0	1
711961393	1126.36	942.07	0	0	1	1088.48	871.76	0	0	1
711969784	1123.38	911.38	0	0	1	1112.36	826.7	0	0	1
711978028	1064.92	920.86	0	0	1	1165.29	907.19	0	0	1
711986411	1022.93	861.51	0	0	1	1130.71	862.1	0	0	1
711994767	1008.1	910.17	0	0	1	1126.63	884.36	0	0	1
712003032	1033.89	921.82	0	0	1	1129.73	865.45	0	0	1
712011398	1052.37	873.23	0	0	1	1133.2	868.33	0	0	1
712019782	1053.47	968.74	0	0	1	1106.65	871.77	0	0	1
712028016	1024.54	1126.3	0	0	1	1088.75	892.37	0	0	1
712036484	1013.43	977.51	0	0	1	1096.18	918.29	0	0	1
712044774	1019.85	930.35	0	0	0	1152.43	924.13	0	0	0
712053050	928.53	1002.17	0	0	0	1169.87	1023.04	0	0	0
712061394	0	0	0	0	0	0	0	0	0	0
712069789	0	0	0	0	0	0	0	0	0	0
712078016	0	0	0	0	0	0	0	0	0	0
712086437	0	0	0	0	0	0	0	0	0	0
712094767	0	0	0	0	0	0	0	0	0	0
712103058	0	0	0	0	0	0	0	0	0	0
712111398	0	0	0	0	0	0	0	0	0	0
712119784	0	0	0	0	0	0	0	0	0	0
712128018	0	0	0	0	0	0	0	0	0	0
712136468	0	0	0	0	0	0	0	0	0	0
712144770	0	0	0	0	0	0	0	0	0	0
712153078	0	0	0	0	0	0	0	0	0	0
712161399	0	0	0	0	0	1287.41	1710.41	0	0	0
712169776	0	0	0	0	0	1305.82	1597.03	0	0	0
712178045	0	0	0	0	0	0	0	0	0	0
712186395	1280.5	1319.19	0	0	0	948.87	766.84	0	0	0
712194790	0	0	0	0	0	1122.9	869.76	0	0	0
712203016	918.15	1050.97	0	0	0	1041.34	861.33	0	0	1
712211414	1069	919.75	0	0	0	1125.5	843.39	0	0	1
712219766	1029.78	915.06	0	0	1	1114.8	944.68	0	0	1
712228062	1079.94	975.7	0	0	1	1132.58	930.91	0	0	1
712236396	1103.23	948.45	0	0	1	1092.44	935.56	0	0	1
712244796	1133.68	963.34	0	0	1	1083.77	956.68	0	0	1
712253021	1117.57	939.55	0	0	1	1083.6	937.96	0	0	1
712261416	1123.81	984.02	0	0	1	1102.51	908.91	0	0	1
712269770	1135.06	988.13	0	0	1	1095	945.57	0	0	1
712278034	1089	1040.73	0	0	1	1107.29	969.83	0	0	1
712286391	1087.48	1092.04	0	0	1	1052.69	957.34	0	0	1
712294812	994.89	1086.78	0	0	1	1030.39	940.02	0	0	1
712303022	1056.78	1097.09	0	0	1	1073.76	934.9	0	0	1
712311418	1076.81	1085.83	0	0	1	1064.66	943.27	0	0	1
712319768	1077.12	1068.75	0	0	1	1074.9	916.58	0	0	1
712328034	1060.51	1054.62	0	0	1	1075.27	933.59	0	0	1
712336393	1116.15	1035.88	0	0	1	1069.2	919.39	0	0	1
712344793	1062.77	1038.67	0	0	1	1103.13	884.42	0	0	1
712353030	1082.02	1021.09	0	0	1	1082.32	857.95	0	0	1
712361414	1094.8	979.65	0	0	1	1092.33	899.81	0	0	1
712369767	1074.22	1008.84	0	0	1	1103.86	984.04	0	0	1
712378034	1084.35	998.56	0	0	1	1095.91	925.04	0	0	1
712386391	1059.22	1030.25	0	0	1	1096.81	907.23	0	0	1
712394782	1096.99	1031.24	0	0	1	1108.74	938.87	0	0	1
712403019	1077.35	1049.45	0	0	1	1093.15	901.25	0	0	1
712411439	1098.35	1049.48	0	0	1	1100.21	902.78	0	0	1
712419769	1125.27	1106.06	0	0	1	1113.24	909.09	0	0	1
712428035	1135.15	1032.4	0	0	1	1118.52	857.79	0	0	1
712436396	1086.89	1033.48	0	0	1	1082.66	877.23	0	0	1
712444804	1103	976.05	0	0	1	1149.24	895.06	0	0	1
712453020	1076.37	1023.79	0	0	1	1137.79	888.37	0	0	1
712461417	1053.62	1057.08	0	0	1	1152.83	949.79	0	0	1
712469766	1057.23	1068.04	0	0	1	1084.28	930.1	0	0	1
712478047	1108.22	1058.34	0	0	1	1112.65	886.62	0	0	1
712486398	1127.47	1058.02	0	0	1	1092.97	889.95	0	0	1
712494786	1128.71	1124.87	0	0	1	1117.82	892.35	0	0	1
712503018	1107.58	1013.79	0	0	1	1119.78	898.23	0	0	1
712511411	1083.72	1084.11	0	0	1	1120.2	954.83	0	0	1
712519793	1109.74	1105.56	0	0	1	1108.52	891.03	0	0	1
712528040	1104.37	1077.08	0	0	1	1159.97	871.8	0	0	1
712536397	1071.49	1013.57	0	0	1	1135.43	883.15	0	0	1
712544791	1110.91	968.45	0	0	1	1104.24	922.58	0	0	1
712553022	1074.18	1054.33	0	0	1	1112.45	927.42	0	0	1
712561418	1107.33	1008.8	0	0	1	1116.02	910.66	0	0	1
712569781	1144.3	1077.86	0	0	1	1117.43	892.03	0	0	1
712578039	1159.52	995.46	0	0	1	1104.71	905.44	0	0	1
712586395	1069.55	1135.51	0	0	1	1151.02	904.68	0	0	1
712594785	1121.52	1069.44	0	0	1	1120.32	940.66	0	0	1
712603029	1135.23	1045.06	0	0	1	1106.51	920.35	0	0	1
712611412	1097.82	1018.58	0	0	1	1065.25	913.38	0	0	1
712619771	1113.45	1019.13	0	0	1	1133.4	906.01	0	0	1
712628033	1183.53	1069.18	0	0	1	1151.42	914.46	0	0	1
712636391	1116.77	980.42	0	0	1	1134.35	934.1	0	0	1
712644781	1063.66	1032.18	0	0	1	1086.97	927.64	0	0	1
712653026	1114.42	1060.07	0	0	1	1086.71	832.66	0	0	1
712661443	1134.74	1025.28	0	0	1	1114.28	932.98	0	0	1
712669796	1128.35	1022.39	0	0	1	1168.56	907.1	0	0	1
712678036	1115.46	1098.47	0	0	1	1123.86	922.34	0	0	1
712686394	1054.39	1022.55	0	0	1	1087.75	944.04	0	0	1
712694795	1134.1	1015.44	0	0	1	1094.67	968.94	0	0	1
712703017	1109.42	1032.14	0	0	1	1128.97	886.76	0	0	1
712711443	1084.82	994.58	0	0	1	1149.46	930.66	0	0	1
712719768	1118.66	998.09	0	0	1	1095.26	869.12	0	0	1
712728071	1121.85	1080.01	0	0	1	1122.38	936.26	0	0	1
712736398	1132.35	1058.83	0	0	1	1160.62	915.55	0	0	1
712744789	1062.22	1086.08	0	0	1	1144.17	910.26	0	0	1
712753030	1107.01	1016.5	0	0	1	1072.02	922.67	0	0	1
712761416	1072.6	996.5	0	0	1	1127.41	924.69	0	0	1
712769769	1111.84	988.11	0	0	1	1157.42	947.71	0	0	1
712778032	1069.69	1011.44	0	0	1	1126.71	915.73	0	0	1
712786394	1102.26	1039.62	0	0	1	1043.74	910.64	0	0	1
712794799	1113.78	1054.4	0	0	1	1168.05	865.09	0	0	1
712803017	1080.48	1018.07	0	0	1	1133.49	906.66	0	0	1
712811414	1109.56	1099.6	0	0	1	1118.55	946.31	0	0	1
712819765	1140.07	1017.51	0	0	1	1097.04	950.16	0	0	1
712828031	1056.31	1012.24	0	0	1	1083.58	951.27	0	0	1
712836392	1108.5	1008.09	0	0	1	1109.26	908.12	0	0	1
