StaticBinocular
time	left_x	left_y	left_w	left_h	left_valid	right_x	right_y	right_w	right_h	right_valid
811285086	1208.99	82.5636	22.4971	22.4971	1	1213.98	96.6419	24.6966	24.6966	1
811285119	1195.57	85.8272	22.8987	22.8987	1	1129.83	117.133	24.4218	24.4218	1
811285152	1169.52	111.324	22.2424	22.2424	1	1131.53	108.511	24.3376	24.3376	1
811285185	1208.07	96.593	22.2703	22.2703	1	1136.69	110.359	24.4903	24.4903	1
811285219	1202.99	102.606	23.0005	23.0005	1	1176.23	116.265	24.8164	24.8164	1
811285252	1205.68	94.8999	22.4755	22.4755	1	1203.61	122.233	24.4282	24.4282	1
811285285	1188.63	72.9395	22.1616	22.1616	0	0	0	23.8896	23.8896	0
811285319	1217.88	86.1469	22.1085	22.1085	1	1194.78	98.7355	23.9233	23.9233	1
811285352	1177.68	95.7698	22.0829	22.0829	1	1138.82	106.303	23.9272	23.9272	1
811285385	1175.44	111.349	22.427	22.427	1	1191.15	121.954	24.3689	24.3689	1
811285419	1160.03	102.451	22.5239	22.5239	1	1194.52	113.661	24.0772	24.0772	1
811285452	1179.15	110.332	22.0905	22.0905	1	1195.27	113.402	23.7857	23.7857	1
811285485	1180.21	110.252	22.518	22.518	1	1190.51	119.115	24.2704	24.2704	1
811285518	1227.91	93.3196	22.038	22.038	1	1195.26	109.298	24.1557	24.1557	1
811285552	1162.61	113.116	22.115	22.115	1	1155.26	103.933	24.069	24.069	1
811285585	1161.74	117.104	23.5588	23.5588	1	1195.97	117.23	25.1972	25.1972	1
811285619	1174.97	109.756	23.5874	23.5874	1	1192.86	119.192	25.3021	25.3021	1
811285652	1157.66	108.978	23.2424	23.2424	1	1246.24	111.799	25.6049	25.6049	1
811285685	1171.26	117.828	23.9613	23.9613	1	1195.05	127.077	25.8217	25.8217	1
811285719	1173.93	116.676	23.2949	23.2949	1	1201.04	113.3	25.6837	25.6837	1
811285752	1162.24	109.148	23.8333	23.8333	1	1120.87	99.5504	25.8657	25.8657	1
811285785	1164.32	110.709	23.9442	23.9442	1	1189.46	108.716	25.6327	25.6327	1
811285818	1163.68	106.14	24.1312	24.1312	1	1181.21	118.034	25.8765	25.8765	1
811285852	1175.27	97.8965	24.0692	24.0692	1	1185.64	124.059	26.1361	26.1361	1
811285885	1168.12	116.034	24.0743	24.0743	1	1191.65	118.64	26.2696	26.2696	1
811285918	1195.66	335.63	24.965	24.965	1	1130.11	358.892	26.8278	26.8278	1
811285952	1106.72	403.773	25.0045	25.0045	1	1142.22	421.462	27.4445	27.4445	1
811285985	1152.03	413.295	24.6067	24.6067	1	1106.82	430.588	26.7708	26.7708	1
811286018	1123.52	430.595	24.5696	24.5696	1	1126.49	419.867	27.0485	27.0485	1
811286052	1128.35	425.936	24.7687	24.7687	1	1117.1	426.165	26.9028	26.9028	1
811286085	1151.47	414.666	24.5096	24.5096	1	1140.92	410.354	26.9613	26.9613	1
811286118	1143.98	425.211	24.7514	24.7514	1	1101.18	425.092	26.5895	26.5895	1
811286152	1151.39	421.985	24.546	24.546	1	1104.61	417.509	27.1574	27.1574	1
811286185	1141.6	418.088	24.9834	24.9834	1	1116.91	430.59	27.2244	27.2244	1
811286218	1094.08	423.224	24.8081	24.8081	1	1126.97	413.845	26.136	26.136	1
811286252	1118.4	409.765	24.9128	24.9128	1	1105.4	416.586	26.6571	26.6571	1
811286285	1109.23	422.125	24.4611	24.4611	1	1115.41	426.26	26.5365	26.5365	1
811286318	1114	425.481	24.3159	24.3159	1	1089.7	425.333	26.7641	26.7641	1
811286351	1067.08	434.902	25.0017	25.0017	1	1084.42	416.257	26.9612	26.9612	1
811286385	1066.37	420.49	24.892	24.892	1	1079.19	443.974	27.8529	27.8529	1
811286418	1077.83	441.041	24.8897	24.8897	1	1118.71	424.374	27.4662	27.4662	1
811286451	1085.44	443.58	25.6014	25.6014	1	1133.03	433.86	27.8544	27.8544	1
811286485	1190.51	398.961	25.0089	25.0089	1	1201.01	422.927	27.8602	27.8602	1
811286518	1181.25	414.207	25.1185	25.1185	1	1185.19	407.512	27.8131	27.8131	1
811286551	1136.26	415.846	25.1178	25.1178	1	1193.88	402.056	27.6375	27.6375	1
811286584	1170.76	399.593	25.2853	25.2853	1	1165.98	415.546	27.381	27.381	1
811286618	1145.55	401.268	24.9634	24.9634	1	1187.38	403.739	27.301	27.301	1
811286651	1172.47	403.897	25.3177	25.3177	1	1199.77	402.023	27.426	27.426	1
811286684	1129.9	427.675	25.8308	25.8308	1	1168.1	407.897	27.7029	27.7029	1
811286718	1168	373.129	25.812	25.812	1	1182.72	398.712	27.5329	27.5329	1
811286751	1192.4	351.608	25.5477	25.5477	1	1178.56	367.768	27.5148	27.5148	1
811286784	1178.61	358.829	25.3378	25.3378	1	1184.51	366.91	27.6599	27.6599	1
811286818	1227.23	346.758	25.7532	25.7532	1	1234.41	373.148	27.934	27.934	1
811286851	1180.87	356.526	25.6171	25.6171	1	1227.27	370.923	27.998	27.998	1
811286884	1177.75	347.643	25.4092	25.4092	1	1185.48	380.644	27.8828	27.8828	1
811286918	1227.05	325.327	25.5489	25.5489	1	1185.82	363.978	27.9273	27.9273	1
811286951	1196	334.293	25.2807	25.2807	1	1204.59	360.423	27.5775	27.5775	1
811286984	1250.39	322.125	25.0295	25.0295	1	1234.61	351.403	27.6664	27.6664	1
811287017	1255.54	317.13	25.2534	25.2534	1	1238	357.699	27.454	27.454	1
811287051	1234.53	344.063	24.8588	24.8588	1	1207.82	361.012	27.1267	27.1267	1
811287084	1202.24	349.576	24.9022	24.9022	1	1204.86	373.987	26.9827	26.9827	1
811287117	1186.59	352.35	24.8488	24.8488	1	1194.45	366.673	27.0664	27.0664	1
811287151	1191.8	341.712	24.7153	24.7153	1	1236.68	351.054	26.4741	26.4741	1
811287184	1200.72	343.303	24.3418	24.3418	1	1234.22	351.04	25.9238	25.9238	1
811287217	1192.92	334.793	24.0355	24.0355	1	1256.53	378.013	26.3623	26.3623	1
811287251	1244.39	314.583	23.8151	23.8151	1	1194.64	368.573	25.8901	25.8901	1
811287284	1252.13	317.324	23.9474	23.9474	1	1204.59	365.063	25.6989	25.6989	1
811287317	1183.16	347.8	24.1791	24.1791	1	1250.26	352.772	25.2257	25.2257	1
811287351	1204.76	343.162	23.634	23.634	1	1242.47	352.14	25.4941	25.4941	1
811287384	1194.01	341.123	23.7932	23.7932	1	1242.51	366.119	24.8222	24.8222	1
811287417	1196.14	333.709	23.5117	23.5117	1	1200.52	360.956	25.1116	25.1116	1
811287450	1193.26	342.011	24.1004	24.1004	1	1205.8	367.116	24.9735	24.9735	1
811287484	1208.57	335.421	23.4752	23.4752	1	1234.72	345.314	25.1645	25.1645	1
811287517	1212.31	337.993	23.505	23.505	1	1250.74	373.532	25.4028	25.4028	1
811287550	1194.71	325.638	24.0308	24.0308	1	1247.41	355.707	24.7653	24.7653	1
811287584	1246.95	336.149	23.6494	23.6494	1	1248.55	372.261	25.603	25.603	1
811287617	1195.82	332.59	23.7042	23.7042	1	1201.1	365.561	25.7412	25.7412	1
811287650	1184.34	345.582	23.8831	23.8831	1	1206.78	360.961	25.7251	25.7251	1
811287684	1205.3	341.852	23.682	23.682	1	1245.62	351.823	26.1927	26.1927	1
811287717	1191.87	343.659	24.1277	24.1277	1	1245.74	372.243	26.2255	26.2255	1
811287750	1187.78	335.443	23.8369	23.8369	1	1205.37	361.06	25.7453	25.7453	1
811287783	1246.09	324.31	24.2683	24.2683	1	1210.27	358.589	26.3433	26.3433	1
811287817	1198.84	343.702	24.1783	24.1783	1	1222.33	358.114	25.9906	25.9906	1
811287850	1228.86	337.292	24.2403	24.2403	1	1211.16	376.312	25.8996	25.8996	1
811287883	1213.59	340.491	24.4675	24.4675	1	1243.76	354.578	26.4349	26.4349	1
811287917	1235.36	331.011	24.4173	24.4173	1	1255.69	367.344	26.4232	26.4232	1
811287950	1171.88	351.806	24.6527	24.6527	1	1216.47	369.408	26.5619	26.5619	1
811287983	1089.13	391.898	25.3071	25.3071	1	1182.61	376.827	27.4006	27.4006	1
811288017	1081.44	408.842	25.4868	25.4868	1	1132.77	416.262	27.1837	27.1837	1
811288050	1063.54	392.806	25.2688	25.2688	1	1134.29	410.096	27.5729	27.5729	1
811288083	1078.17	413.006	25.225	25.225	1	1129.01	412.231	27.4331	27.4331	1
811288117	1083.23	409.402	25.7514	25.7514	1	1137.98	408.335	27.774	27.774	1
811288150	1067.48	422.005	25.6903	25.6903	1	1112.61	427.996	27.5524	27.5524	1
811288183	1081.9	406.043	25.5524	25.5524	1	1135.97	415.913	27.1793	27.1793	1
811288216	1077.23	422.881	25.3214	25.3214	1	1131.4	424.567	27.2349	27.2349	1
811288250	1133.1	403.739	24.9657	24.9657	1	1133.58	417.001	27.5674	27.5674	1
811288283	1084.22	406.403	24.7438	24.7438	1	1130.39	413.483	27.2895	27.2895	1
811288316	1095.1	410.584	25.1191	25.1191	1	1131.23	399.292	27.5517	27.5517	1
811288350	1117.38	417.259	24.9535	24.9535	1	1110.45	403.14	27.4015	27.4015	1
811288383	1117.48	422.524	25.3729	25.3729	1	1108.63	417.53	27.5913	27.5913	1
